19.937,0.78125,2.9326,-25.085,14.571,6.8234,0.1892,-0.070265,3.0103,7.0215,0.034807,-3.1572e-16,-3.2086e+05,-1133.6,-684.08,-1048.9,-1.3259e+05,-74890,-1.219e+05,-1.9963e+13,-3.8479e+12,-1.5616e+13,68.079,88.975,33.137,618.07,272.56,28.891,1.5538,1.0318,0.33594,2.4238,1.0689,0.1133,3.3769,2.0028,0.58594,0.011938,0.069101,0.016617,0
7.3005,1.3672,2.479,-20.593,14.479,10.353,0.72658,0.59265,5.7854,21.295,0.053607,-1.2906e-15,-2.8894e+05,-976.55,-922.55,-1147.2,-1.0629e+05,-97653,-1.2695e+05,-1.1055e+13,-8.8165e+12,-1.8519e+13,74.487,50.911,27.637,199.92,44.758,12.769,0.88371,0.41814,0.22334,0.78401,0.17552,0.050074,1.574,0.62529,0.33204,0.022045,0.027222,0.011321,0
16.765,1.3672,2.4566,-10.188,12.304,7.7442,0.21344,-0.029853,3.2002,17.936,0.023225,-7.9797e-17,-5.0647e+05,-1858.4,-1372.4,-1678.3,-1.9536e+05,-1.3373e+05,-1.7349e+05,-7.1001e+13,-2.4582e+13,-5.0572e+13,75.316,50.3,22.816,663.76,141.63,29.823,1.6102,0.7438,0.34132,2.603,0.55541,0.11695,3.1605,1.429,0.66831,0.00070346,0.0046958,0.0014219,0
5.7799,0.39063,2.6382,-28.097,15.25,11.487,0.20738,-0.081586,3.1508,20.233,0.044273,-1.6957e-16,-2.7549e+05,-969.78,-596.16,-766.42,-1.1324e+05,-69655,-89779,-1.2462e+13,-2.9022e+12,-6.1937e+12,45.757,86.276,56.621,83.466,130.23,66.755,0.571,0.71324,0.51065,0.32732,0.51071,0.26178,1.1135,1.2251,0.93371,0.022636,0.097419,0.050095,0
8.4352,0.97656,3.083,-20.344,14.398,8.9062,0.24552,-0.28298,3.386,9.4831,0.033056,4.2327e-16,-3.3741e+05,-1192,-848.97,-1215.6,-1.2979e+05,-88417,-1.3574e+05,-2.0114e+13,-6.6525e+12,-2.2435e+13,66.811,56.23,21.368,287.44,63.46,9.2253,1.0596,0.49789,0.18983,1.1272,0.24886,0.036178,1.9141,0.82189,0.31426,0.0095004,0.036288,0.0086658,0
14.996,1.5625,2.6714,-15.035,13.076,7.5957,0.19484,-0.26349,3.0124,17.656,0.028264,-5.9414e-17,-3.935e+05,-1424.6,-948.36,-1205.7,-1.5847e+05,-97878,-1.3472e+05,-3.5826e+13,-9.1046e+12,-2.1919e+13,87.018,83.337,35.836,782.53,389.75,72.864,1.7484,1.2339,0.5335,3.0687,1.5284,0.28574,3.2665,2.2683,1.0136,0.0038306,0.024612,0.0090074,0
6.5511,0.97656,2.85,-23.279,14.856,10.384,0.21189,-0.21846,3.1591,13.147,0.040527,-3.6863e-16,-3.0113e+05,-1052,-1021.9,-1383.5,-1.1624e+05,-1.1335e+05,-1.6062e+05,-1.4242e+13,-1.3156e+13,-3.5746e+13,56.674,30.842,11.453,157.74,17.864,2.4994,0.78496,0.26416,0.09881,0.61858,0.070057,0.0098016,1.4311,0.46389,0.17316,0.016418,0.018466,0.0044968,0
10.817,2.3438,3.2834,-19.546,14.397,8.6744,0.39394,-0.59674,4.1815,8.1116,0.03754,2.1424e-16,-3.3239e+05,-1192.9,-930.13,-1058.3,-1.2591e+05,-91422,-1.0943e+05,-1.8942e+13,-7.7907e+12,-1.2698e+13,68.574,49.512,33.834,390.33,44.16,17.217,1.2348,0.41533,0.25933,1.5307,0.17318,0.067516,2.3915,0.67822,0.39346,0.0094703,0.026429,0.016018,0
18.273,0.97656,2.8555,-15.253,13.248,7.3051,0.17402,-0.20678,2.8604,14.066,0.024801,-9.541e-18,-4.0557e+05,-1469.7,-880.8,-1074.9,-1.6443e+05,-86333,-1.1247e+05,-3.9791e+13,-6.5799e+12,-1.3622e+13,69.187,82.516,52.062,675.43,237.26,116.73,1.6243,0.96271,0.67527,2.6487,0.93045,0.45777,3.3638,1.6759,1.2253,0.0032113,0.032044,0.015016,0
8.6287,1.3672,2.8327,-22.416,14.441,9.3561,0.24411,-0.40948,3.3236,17.326,0.038456,-3.4694e-17,-3.2215e+05,-1133.8,-659.86,-812.66,-1.3181e+05,-69518,-89111,-1.9734e+13,-3.1987e+12,-6.469e+12,61.709,111.41,78.858,211.05,319.21,178.92,0.90798,1.1166,0.836,0.82766,1.2518,0.70163,1.6855,1.8383,1.4128,0.011925,0.075957,0.041817,0
