7.1536,1.9531,2.6934,-25.067,15.124,11.023,0.29325,-0.069986,3.7492,8.8818,0.046463,3.7297e-16,-2.7762e+05,-1001.3,-870.51,-1100.1,-1.1091e+05,-93841,-1.2342e+05,-1.2342e+13,-7.6834e+12,-1.6787e+13,48.792,47.223,25.541,99.496,37.465,10.631,0.62342,0.38255,0.20379,0.39018,0.14692,0.041692,1.2394,0.61886,0.33419,0.020014,0.033359,0.013608,0
12.033,2.9297,2.4346,-18.973,14.036,9.1074,0.4704,0.19947,4.735,40.07,0.050779,-1.7174e-16,-3.0475e+05,-1063.2,-776.87,-1046.3,-1.1773e+05,-75660,-1.1397e+05,-1.4765e+13,-4.4586e+12,-1.3616e+13,98.676,108.63,43.58,600.26,334.24,47.987,1.5313,1.1426,0.43295,2.354,1.3107,0.18818,2.7504,1.8316,0.69244,0.015713,0.048091,0.016786,0
7.2877,1.5625,2.8147,-12.946,13.366,9.8878,0.23592,-0.40955,3.2639,17.514,0.03131,1.8908e-16,-4.1908e+05,-1559.4,-1088.9,-1467.5,-1.6049e+05,-1.0073e+05,-1.5098e+05,-4.0215e+13,-1.1068e+13,-3.3495e+13,58.244,55.126,19.761,195.44,65.405,8.2667,0.87375,0.50546,0.1797,0.76643,0.25649,0.032418,1.5896,0.80043,0.28606,0.0022621,0.014213,0.0032391,0
6.5039,1.3672,1.7081,-30.373,15.37,11.654,0.22472,-0.11785,3.2759,23.295,0.050041,-1.8995e-16,-2.5851e+05,-915.53,-603.58,-871.27,-1.1337e+05,-74673,-1.0592e+05,-1.1793e+13,-3.3768e+12,-9.7972e+12,44.783,80.354,37.92,80.411,89.087,19.041,0.56045,0.58991,0.27272,0.31534,0.34936,0.074669,1.1632,1.0043,0.47078,0.02798,0.094633,0.03326,0
10.08,0.97656,2.8441,-16.217,13.729,8.913,0.58515,-0.84923,5.0202,12.301,0.036682,-3.5041e-16,-3.5591e+05,-1242.9,-882.55,-1099.5,-1.3248e+05,-87381,-1.1641e+05,-2.185e+13,-6.7539e+12,-1.4927e+13,84.51,80.562,43.226,444.8,196.8,58.695,1.3181,0.87678,0.47883,1.7443,0.77176,0.23018,2.3323,1.4339,0.80335,0.0077876,0.031826,0.013637,0
8.9367,0.97656,3.1853,-18.747,14.196,8.971,0.2217,-0.15742,3.2469,21.233,0.032959,-2.6368e-16,-3.5091e+05,-1288.7,-913.84,-1253,-1.4026e+05,-92524,-1.3612e+05,-2.5392e+13,-7.8402e+12,-2.3253e+13,46.857,53.383,22.736,123.64,63.839,12.421,0.69497,0.49937,0.22027,0.48487,0.25035,0.04871,1.2444,0.85165,0.36954,0.0065118,0.028164,0.0074876,0
8.1581,3.125,2.9384,-18.213,14.268,9.9998,0.2619,-0.086194,3.5414,22.41,0.039693,6.1843e-16,-3.3029e+05,-1158.1,-987.52,-1231.8,-1.2348e+05,-1.0226e+05,-1.3518e+05,-1.7689e+13,-1.0347e+13,-2.2545e+13,65.769,38.142,19.986,249.71,29.476,8.2326,0.98765,0.33933,0.17933,0.97927,0.11559,0.032285,1.7876,0.58961,0.30122,0.010849,0.021121,0.0081335,0
2.195,2.5391,3.4277,-23.284,15.12,12.885,0.25788,-0.33318,3.4546,8.1225,0.046111,-6.3317e-16,-2.8727e+05,-1047.7,-738.79,-912.32,-1.1152e+05,-72886,-93076,-1.3054e+13,-3.9354e+12,-7.9208e+12,35.748,59.48,37.608,21.885,31.618,11.729,0.29238,0.35144,0.21405,0.085824,0.12399,0.045996,0.46345,0.4821,0.2806,0.016698,0.055804,0.028333,0
9.6208,0.78125,2.9231,-18.931,14.235,9.3366,0.28086,-0.18407,3.6532,9.6327,0.038387,-8.7257e-16,-3.2864e+05,-1129.6,-784.49,-896.25,-1.2339e+05,-77184,-93429,-1.7229e+13,-4.6854e+12,-7.8409e+12,72.493,95.208,66.841,299.08,224.89,107.97,1.0809,0.93728,0.64942,1.1729,0.88193,0.4234,1.9689,1.4569,1.0302,0.012125,0.046682,0.030168,0
12.475,0.58594,2.7726,-17.462,13.599,8.6269,0.18398,-0.050362,2.97,44.216,0.035434,8.6736e-17,-3.5814e+05,-1313,-666.23,-862.65,-1.4835e+05,-64690,-89007,-2.8942e+13,-2.7964e+12,-6.85e+12,71.701,149,90.928,400.44,710.94,288.35,1.2507,1.6665,1.0613,1.5704,2.788,1.1308,2.4014,2.7347,1.8148,0.0059219,0.074092,0.034399,0
