20.06,0.78125,2.7327,-16.412,13.461,7.4417,0.58506,0.61022,5.1569,50.81,0.034832,-2.3766e-16,-3.6028e+05,-1315.5,-780.26,-1148.1,-1.4612e+05,-74643,-1.232e+05,-2.8129e+13,-4.3585e+12,-1.7458e+13,85.936,110.83,40.697,1019.6,428.82,57.881,1.9957,1.2943,0.4755,3.9985,1.6817,0.22698,4.0931,2.2382,0.85063,0.0058652,0.047458,0.011278,0
3.6176,0.78125,2.2495,-27.828,15.371,12.646,0.32213,0.45121,3.8273,42.56,0.0512,-4.3368e-16,-2.5851e+05,-899.32,-792.35,-1133.8,-1.0471e+05,-91467,-1.3322e+05,-9.882e+12,-6.6458e+12,-2.0159e+13,46.016,48.404,19.47,45.966,29.392,4.455,0.42374,0.33884,0.13192,0.18026,0.11526,0.017471,0.75618,0.53343,0.20519,0.029809,0.045269,0.011928,0
8.1882,0.97656,3.5055,-21.206,14.788,10.803,0.98596,1.1747,6.4658,23.183,0.043253,-4.996e-16,-3.0851e+05,-1100.2,-925.83,-1504.8,-1.1557e+05,-96412,-1.7114e+05,-1.4722e+13,-8.6245e+12,-4.4129e+13,50.887,43.472,9.5634,138.5,31.319,2.0191,0.73554,0.34977,0.088809,0.54314,0.12282,0.007918,1.4914,0.59431,0.15334,0.013601,0.026876,0.0028003,0
7.2644,0.78125,3.6688,-19.746,14.669,11.325,1.443,1.4037,7.8345,20.456,0.045993,-6.644e-16,-3.1342e+05,-1127.7,-950.69,-1403.3,-1.156e+05,-94921,-1.5301e+05,-1.5095e+13,-8.5837e+12,-3.29e+13,53.53,41.556,12.116,127.36,26.004,1.9433,0.70534,0.31871,0.087126,0.49946,0.10198,0.0076207,1.3582,0.51892,0.13001,0.012217,0.024389,0.0041628,0
6.796,0.97656,2.6165,-26.427,15.219,11.386,0.22853,0.062889,3.3097,20.787,0.048573,2.3809e-16,-2.7276e+05,-939.01,-921.45,-1798.6,-1.0521e+05,-1.05e+05,-2.1593e+05,-1.0416e+13,-1.0181e+13,-8.3956e+13,51.645,36.952,3.426,106.37,21.294,0.15,0.64461,0.28841,0.024206,0.41715,0.083506,0.00058822,1.2836,0.50139,0.038209,0.025527,0.027339,0.00088872,0
6.2827,0.78125,2.7323,-24.552,15.109,11.461,0.29244,-0.24539,3.7143,20.983,0.048459,2.3072e-16,-2.7667e+05,-977.2,-922.84,-1243.2,-1.0882e+05,-98606,-1.4085e+05,-1.1596e+13,-8.9924e+12,-2.4702e+13,49.611,44.703,16.529,93.851,36.505,4.1879,0.60548,0.37762,0.1279,0.36804,0.14316,0.016423,1.1773,0.63936,0.21096,0.02199,0.027191,0.0077809,0
14.636,0.97656,3.2203,-19.682,14.42,8.0801,0.53079,-0.81846,4.7747,34.638,0.035932,2.8103e-16,-3.3236e+05,-1224.3,-930.74,-1617.4,-1.3447e+05,-95668,-1.8454e+05,-2.2173e+13,-8.5368e+12,-5.5152e+13,59.418,52.313,9.4178,429.26,80.109,3.6715,1.2949,0.5594,0.11976,1.6834,0.31415,0.014398,2.7731,1.0412,0.2275,0.0083753,0.026365,0.0018035,0
10.023,0.97656,3.2121,-18.751,14.345,9.1593,0.69365,-1.106,5.3294,47.117,0.038273,4.2934e-16,-3.3107e+05,-1216.2,-876.78,-1240,-1.2916e+05,-88139,-1.3564e+05,-2.0322e+13,-6.8267e+12,-2.2848e+13,58.853,63.324,21.774,277.98,95.759,11.272,1.042,0.6116,0.20984,1.0901,0.37553,0.044204,2.0804,1.0014,0.36127,0.0086466,0.032552,0.0078786,0
7.0258,0.97656,3.2896,-20.255,14.593,10.082,0.43125,-0.72387,4.3133,41.834,0.037845,4.3195e-16,-3.237e+05,-1202.8,-899,-1323.2,-1.3117e+05,-94209,-1.4807e+05,-2.0728e+13,-7.9966e+12,-2.9054e+13,47.011,48.432,16.947,142.12,42.002,7.357,0.74508,0.40506,0.16952,0.55732,0.16471,0.028851,1.4627,0.64393,0.29532,0.0091086,0.029846,0.0056926,0
7.2457,0.78125,2.9415,-16.466,14.01,10.073,0.23442,0.12457,3.3451,72.898,0.039774,-2.9404e-16,-3.4874e+05,-1234,-640.33,-865.64,-1.2775e+05,-52523,-82111,-2.0172e+13,-1.7719e+12,-5.8499e+12,55.823,128.09,69.45,143.82,286.37,91.967,0.74953,1.0577,0.59937,0.564,1.123,0.36065,1.4133,1.6127,0.95077,0.0080651,0.08198,0.033999,0
